In the following it is displayed the suspiciousness, according to different coefficients, for those OCL constraints that are not satisfied. 


OCL5;SrcBooklet.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '['.concat(b.id).concat('] Booklet ').concat(b.year) and p.section.title = 'References List'))
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
TitledEntry_NoTitle_NoArticle;0.7597116539847817;0.8679245283018868;0.88;0.8849426563078062;0.8679245283018868;0.7603206412825652;0.14790996784565916;0.005999977315775744;0.8847790053297434;0.7603216183994209;45.86;0.46;0.882300463282166;0.2807203389830508;0.7743186576838085;0.7857142857142857;176.33333333333334;0.8632707774798927
EXAM-BC;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.6666666666666666;0.1111111111111111
EXAM-WC;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.3333333333333333;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.6666666666666666;0.4444444444444444
EXAM-AVG;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2777777777777778;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.6666666666666666;0.2777777777777778

OCL23;SrcBibTeXEntry.allInstances()->size() = TrgSect1.allInstances()->select(s | s.title = 'References List') -> asSequence() -> first().paras -> size()
;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula
Article_Title_NoJournal;-0.304654442877292;0.08064516129032258;0.26;0.15395894428152493;0.2272727272727273;-0.4243614931237721;0.004332755632582322;2.579874195014754E-6;0.13538259026847058;-0.4297020817277507;4.564102564102564;0.05;0.17084001901581003;0.41304347826086957;0.05221814207983595;0.14942528735632185;0.33783783783783783;0.1527331189710611
TitledEntry_Title_NoArticle;-0.5966386554621849;0.3709677419354839;0.24;0.37715053763440864;0.3833333333333333;-0.5971404541631623;0.009926629261976695;3.665395280315088E-5;0.37709985557577297;-0.5971660103490839;22.05128205128205;0.23;0.26779333153730484;2.3122529644268774;0.009672000464109863;0.13636363636363635;6.9605263157894735;0.2758838383838384
Article_NoTitle_Journal;-0.0985352862849534;0.03225806451612903;0.34;0.1411290322580645;0.25;-0.19146183699870634;0.004694835680751174;1.1110691373881431E-6;0.08980265101338746;-0.22478387871708935;1.8461538461538463;0.02;0.13157894736842105;0.11560693641618497;0.0485982291488143;0.20481927710843373;0.06060606060606061;0.16964285714285715
Article_Title_Journal;-0.5072347266881029;0.3064516129032258;0.25;0.33950031625553445;0.37254901960784315;-0.5198764160659114;0.009097438352884846;2.6232060286361087E-5;0.3378879221640499;-0.5201020718230247;18.17948717948718;0.19;0.2835107623139588;1.4380327868852458;0.04698034289259705;0.14285714285714285;4.8133333333333335;0.2668144863266815
Author;-0.5966386554621849;0.3709677419354839;0.24;0.37715053763440864;0.3833333333333333;-0.5971404541631623;0.009926629261976695;3.665395280315088E-5;0.37709985557577297;-0.5971660103490839;22.05128205128205;0.23;0.26779333153730484;2.3122529644268774;0.009672000464109863;0.13636363636363635;6.9605263157894735;0.2758838383838384
Article_NoTitle_NoJournal;-0.0985352862849534;0.03225806451612903;0.34;0.1411290322580645;0.25;-0.19146183699870634;0.004694835680751174;1.1110691373881431E-6;0.08980265101338746;-0.22478387871708935;1.8461538461538463;0.02;0.13157894736842105;0.11560693641618497;0.0485982291488143;0.20481927710843373;0.06060606060606061;0.16964285714285715
UntitledEntry;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;62.0;0.62;1.0;0.0;0.9999575569797547;1.0;1.0;1.0
Main;0.0;0.62;0.62;0.81;0.62;0.0;0.05263157894736842;0.62;0.7874007874011811;0.0;61.02564102564103;0.62;0.62;0.0;0.0;0.4492753623188406;101.15789473684211;0.5
TitledEntry_NoTitle_NoArticle;-0.5219155844155844;0.3225806451612903;0.25;0.34996956786366407;0.37735849056603776;-0.5306375077367443;0.009363295880149813;2.885607312128929E-5;0.3488961813260259;-0.5308434484507306;19.153846153846153;0.2;0.2857142857142857;1.5621052631578947;0.041276946878219936;0.14285714285714285;5.333333333333333;0.27084818246614395
EXAM-BC;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111
EXAM-WC;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111
EXAM-AVG;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.16666666666666666;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111


Summary of the quality of the different techniques according to the EXAM metric

BEST CASE;Cohen-BC;Braun-Banquet-BC;Simple Matching-BC;Kulcynski2-BC;Barinel-BC;Arithmetic Mean-BC;Mountford-BC;Zoltar-BC;Ochiai-BC;Phi-BC;Op2-BC;Russel Rao-BC;Baroni-Urbani & Buser-BC;Pierce-BC;Ochiai2-BC;Rogers & Tanimoto-BC;DStar-BC;Tarantula-BC
OCL5;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111
OCL15;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.6666666666666666;0.1111111111111111
OCL23;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111

WORST CASE;Cohen-WC;Braun-Banquet-WC;Simple Matching-WC;Kulcynski2-WC;Barinel-WC;Arithmetic Mean-WC;Mountford-WC;Zoltar-WC;Ochiai-WC;Phi-WC;Op2-WC;Russel Rao-WC;Baroni-Urbani & Buser-WC;Pierce-WC;Ochiai2-WC;Rogers & Tanimoto-WC;DStar-WC;Tarantula-WC
OCL5;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111
OCL15;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.3333333333333333;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.6666666666666666;0.4444444444444444
OCL23;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111

AVG CASE;Cohen-AVG;Braun-Banquet-AVG;Simple Matching-AVG;Kulcynski2-AVG;Barinel-AVG;Arithmetic Mean-AVG;Mountford-AVG;Zoltar-AVG;Ochiai-AVG;Phi-AVG;Op2-AVG;Russel Rao-AVG;Baroni-Urbani & Buser-AVG;Pierce-AVG;Ochiai2-AVG;Rogers & Tanimoto-AVG;DStar-AVG;Tarantula-AVG
OCL5;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.16666666666666666;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111
OCL15;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2777777777777778;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.6666666666666666;0.2777777777777778
OCL23;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.16666666666666666;0.1111111111111111;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111
